Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2291	bio	1422002227.173	   269.092	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/rsus/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2316	atmos	1422002402.863	    97.287	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/ta850/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2300	thermo	1422002268.075	   243.368	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/hus850/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2314	litho	1422002390.828	   136.837	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/tasmin/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2312	thermo	1422002370.362	   159.684	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/tauv/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2299	bio	1422002267.057	   277.411	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/huss/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2311	litho	1422002351.150	   210.866	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/ua200/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2303	bio	1422002274.276	   292.687	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/evspsbl/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2304	atmos	1422002290.439	   284.500	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/zg500/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2305	atmos	1422002290.958	   285.792	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/zg200/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2309	thermo	1422002344.399	   235.161	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/ua850/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2307	atmos	1422002300.438	   282.170	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/va500/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2310	atmos	1422002350.613	   250.421	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/ua500/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2319	thermo	1422002437.685	   171.618	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/snw/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2322	thermo	1422002442.186	   176.194	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rsut/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2317	litho	1422002407.107	   212.975	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/ta500/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2324	atmos	1422002500.159	   120.273	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rsdt/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2318	litho	1422002436.580	   201.751	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/sund/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2332	atmos	1422002576.761	    63.994	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/hus850/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2321	litho	1422002438.952	   203.073	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/sfcWind/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2315	bio	1422002396.548	   253.540	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/tasmax/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2339	atmos	1422002620.438	    30.773	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/tas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2334	atmos	1422002582.621	    70.086	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/hfss/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2331	atmos	1422002574.952	    80.444	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/huss/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2335	atmos	1422002601.048	    67.584	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/hfls/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2320	bio	1422002438.737	   265.551	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/sfcWindmax/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2325	thermo	1422002511.453	   194.534	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rsds/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2346	atmos	1422002655.405	    52.171	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/vas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2345	atmos	1422002652.714	    55.118	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/clt/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2341	atmos	1422002640.764	    67.910	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/snd/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2344	atmos	1422002651.221	    58.311	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/pr/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2347	atmos	1422002668.639	    48.673	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/uas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2326	litho	1422002527.675	   199.712	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rlut/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2355	litho	1422002727.399	     7.907	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/prw/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2327	thermo	1422002530.055	   207.595	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rlus/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2323	bio	1422002496.275	   241.758	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rsus/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2356	litho	1422002735.317	     5.950	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/snc/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2358	bio	1422002738.042	     8.111	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/va500/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2357	thermo	1422002737.665	     9.742	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/3hr/tas/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2350	atmos	1422002707.583	    42.683	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/snd/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2351	atmos	1422002707.837	    42.436	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/snc/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2352	atmos	1422002708.680	    41.869	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/sic/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2363	atmos	1422002750.549	     0.671	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/va200/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2364	atmos	1422002750.711	     0.618	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/zg200/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2353	atmos	1422002709.539	    42.411	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/pr/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2366	atmos	1422002751.334	     0.625	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/ua500/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2367	atmos	1422002751.959	     0.638	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/evspsbl/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2360	bio	1422002746.167	     6.519	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/zg200/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2354	atmos	1422002717.320	    37.764	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/clt/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2329	litho	1422002562.028	   209.073	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/psl/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2372	litho	1422002771.114	     6.894	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/3hr/rlds/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2328	bio	1422002544.475	   238.701	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/rlds/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2373	litho	1422002778.019	     7.628	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/hus850/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2374	bio	1422002783.189	     6.907	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/snc/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2362	atmos	1422002750.273	    41.213	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/tasmin/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2375	litho	1422002785.660	     5.838	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/snm/CLMcom/ICHEC-EC-EARTH/CCLM4-8-17/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2365	atmos	1422002751.228	    43.376	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/ts/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2368	atmos	1422002752.116	    42.496	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/tasmax/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2379	atmos	1422002794.611	     0.782	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/mrro/SMHI/CNRM-CERFACS-CNRM-CM5/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2380	atmos	1422002794.838	     0.746	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/6hr/ua200/UCAN/ECMWF-ERAINT/WRF331G/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2369	atmos	1422002752.605	    43.039	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/rsdt/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2381	atmos	1422002795.401	     0.746	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/snm/CLMcom/CNRM-CERFACS-CNRM-CM5/CCLM4-8-17/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2383	atmos	1422002795.715	     0.541	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/snc/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2376	bio	1422002790.109	     6.796	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/pr/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2371	atmos	1422002755.092	    41.907	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/mrro/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2377	atmos	1422002791.498	     9.344	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/snc/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2333	thermo	1422002579.570	   224.443	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/hurs/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2330	bio	1422002566.973	   241.794	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/mrso/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2382	atmos	1422002795.592	    40.793	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/clivi/DMI/ECMWF-ERAINT/HIRHAM5/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2384	atmos	1422002796.155	    41.332	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/snw/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2385	atmos	1422002796.261	    42.700	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/snw/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2387	atmos	1422002797.031	    41.938	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/snc/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2388	atmos	1422002800.856	    41.466	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/sic/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2336	thermo	1422002609.315	   233.475	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/evspsbl/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2338	litho	1422002620.091	   233.253	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/uas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2337	thermo	1422002618.390	   250.589	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/vas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2391	atmos	1422002836.393	    47.832	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/snm/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2342	litho	1422002642.036	   243.273	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/snc/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2393	atmos	1422002838.968	    47.003	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/mrso/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2340	litho	1422002638.341	   248.781	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/snm/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2392	atmos	1422002837.497	    49.786	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/sic/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2394	atmos	1422002839.207	    48.356	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/mrros/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2404	atmos	1422002887.569	     0.750	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/snm/CLMcom/MPI-M-MPI-ESM-LR/CCLM4-8-17/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2395	atmos	1422002842.331	    46.613	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/snd/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2405	atmos	1422002888.326	     0.625	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/mrros/KNMI/ECMWF-ERAINT/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2406	atmos	1422002888.951	     0.661	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/mrro/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2407	atmos	1422002889.091	     0.679	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/mrro/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2343	bio	1422002650.099	   245.171	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp85/mon/sic/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2399	atmos	1422002884.233	    27.921	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp45/day/mrro/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2408	atmos	1422002889.620	    27.753	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/ta850/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2409	atmos	1422002889.778	    27.601	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/ta200/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2412	atmos	1422002917.379	    11.824	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp45/day/snc/SMHI/MPI-M-MPI-ESM-LR/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2413	atmos	1422002917.924	    12.970	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/historical/day/mrro/SMHI/MOHC-HadGEM2-ES/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2414	atmos	1422002929.213	    19.532	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/ta500/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2415	atmos	1422002930.905	    18.966	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/zg500/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2416	atmos	1422002948.757	     1.123	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/zg500/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2417	atmos	1422002949.880	     0.697	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/snw/KNMI/ECMWF-ERAINT/RACMO22E/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2418	atmos	1422002950.207	     0.872	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/evaluation/day/zg200/SMHI/ECMWF-ERAINT/RCA4/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2420	atmos	1422002951.085	     0.743	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp26/day/prsn/SMHI/ICHEC-EC-EARTH/RCA4/r12i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2348	bio	1422002704.296	   251.444	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/tas/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
2349	thermo	1422002705.997	   256.270	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11i/rcp45/mon/snm/DMI/ICHEC-EC-EARTH/HIRHAM5/r3i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2422	bio	1422002955.749	     7.990	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/3hr/rsds/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2424	bio	1422002963.746	     2.792	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/evaluation/3hr/rsus/MOHC/ECMWF-ERAINT/HadRM3P/r1i1p1/1 148.187.1.8:/store/c2sm/c2sme/cordex
2419	atmos	1422002950.584	    19.243	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-44/rcp85/day/psl/HMS/CNRM-CERFACS-CNRM-CM5/ALADIN52/r1i1p1/1 148.187.1.6:/store/c2sm/c2sme/cordex
2423	thermo	1422002962.275	     7.868	0	0	0	0	rsync --delete -rvutR /net/atmos/data/CORDEX/./EUR-11/rcp85/day/snc/SMHI/IPSL-IPSL-CM5A-MR/RCA4/r1i1p1/1 148.187.1.7:/store/c2sm/c2sme/cordex
